"","x"
"527","PID-CONE-PATHWAY"
"528","PID-INTEGRIN-A9B1-PATHWAY"
"529","PID-ERB-GENOMIC-PATHWAY"
"530","PID-ARF6-DOWNSTREAM-PATHWAY"
"531","PID-MTOR-4PATHWAY"
"532","PID-IL2-1PATHWAY"
"533","PID-CXCR4-PATHWAY"
"534","PID-IGF1-PATHWAY"
"535","PID-ERBB1-RECEPTOR-PROXIMAL-PATHWAY"
"536","PID-TNF-PATHWAY"
"537","PID-PLK1-PATHWAY"
"538","PID-TCR-RAS-PATHWAY"
"539","PID-IL5-PATHWAY"
"540","PID-FOXO-PATHWAY"
"541","PID-VEGF-VEGFR-PATHWAY"
"542","PID-THROMBIN-PAR4-PATHWAY"
"543","PID-MYC-PATHWAY"
"544","PID-RANBP2-PATHWAY"
"545","PID-PI3KCI-PATHWAY"
"546","PID-AJDISS-2PATHWAY"
"547","PID-IL2-PI3K-PATHWAY"
"548","PID-CERAMIDE-PATHWAY"
"549","PID-P53-DOWNSTREAM-PATHWAY"
"550","PID-AR-TF-PATHWAY"
"551","PID-P75-NTR-PATHWAY"
"552","PID-S1P-META-PATHWAY"
"553","PID-ECADHERIN-NASCENT-AJ-PATHWAY"
"554","PID-INTEGRIN4-PATHWAY"
"555","PID-AMB2-NEUTROPHILS-PATHWAY"
"556","PID-AVB3-INTEGRIN-PATHWAY"
"557","PID-IFNG-PATHWAY"
"558","PID-RXR-VDR-PATHWAY"
"559","PID-LIS1-PATHWAY"
"560","PID-ERBB1-DOWNSTREAM-PATHWAY"
"561","PID-SYNDECAN-4-PATHWAY"
"562","PID-ATF2-PATHWAY"
"563","PID-AP1-PATHWAY"
"564","PID-INTEGRIN2-PATHWAY"
"565","PID-UPA-UPAR-PATHWAY"
"566","PID-ERBB2-ERBB3-PATHWAY"
"567","PID-FOXM1-PATHWAY"
"568","PID-EPHA-FWDPATHWAY"
"569","PID-HIF1A-PATHWAY"
"570","PID-BMP-PATHWAY"
"571","PID-IL3-PATHWAY"
"572","PID-IL6-7-PATHWAY"
"573","PID-ECADHERIN-KERATINOCYTE-PATHWAY"
"574","PID-ALK1-PATHWAY"
"575","PID-PDGFRB-PATHWAY"
"576","PID-TRKR-PATHWAY"
"577","PID-TCR-JNK-PATHWAY"
"578","PID-NEPHRIN-NEPH1-PATHWAY"
"579","PID-CMYB-PATHWAY"
"580","PID-IL23-PATHWAY"
"581","PID-HIV-NEF-PATHWAY"
"582","PID-SYNDECAN-1-PATHWAY"
"583","PID-P38-MK2-PATHWAY"
"584","PID-ERA-GENOMIC-PATHWAY"
"585","PID-ERBB-NETWORK-PATHWAY"
"586","PID-ALK2-PATHWAY"
"587","PID-RHODOPSIN-PATHWAY"
"588","PID-PDGFRA-PATHWAY"
"589","PID-RETINOIC-ACID-PATHWAY"
"590","PID-P38-GAMMA-DELTA-PATHWAY"
"591","PID-IL8-CXCR2-PATHWAY"
"592","PID-HEDGEHOG-2PATHWAY"
"593","PID-INTEGRIN5-PATHWAY"
"594","PID-AR-NONGENOMIC-PATHWAY"
"595","PID-ERBB1-INTERNALIZATION-PATHWAY"
"596","PID-HEDGEHOG-GLI-PATHWAY"
"597","PID-CASPASE-PATHWAY"
"598","PID-CXCR3-PATHWAY"
"599","PID-BETA-CATENIN-NUC-PATHWAY"
"600","PID-VEGFR1-PATHWAY"
"601","PID-SMAD2-3PATHWAY"
"602","PID-P38-ALPHA-BETA-DOWNSTREAM-PATHWAY"
"603","PID-KIT-PATHWAY"
"604","PID-ECADHERIN-STABILIZATION-PATHWAY"
"605","PID-EPO-PATHWAY"
"606","PID-IL2-STAT5-PATHWAY"
"607","PID-TCR-CALCIUM-PATHWAY"
"608","PID-DELTA-NP63-PATHWAY"
"609","PID-VEGFR1-2-PATHWAY"
"610","PID-THROMBIN-PAR1-PATHWAY"
"611","PID-A6B1-A6B4-INTEGRIN-PATHWAY"
"612","PID-SYNDECAN-2-PATHWAY"
"613","PID-RAC1-REG-PATHWAY"
"614","PID-AURORA-A-PATHWAY"
"615","PID-ARF-3PATHWAY"
"616","PID-INSULIN-GLUCOSE-PATHWAY"
"617","PID-PI3KCI-AKT-PATHWAY"
"618","PID-SYNDECAN-3-PATHWAY"
"619","PID-IL8-CXCR1-PATHWAY"
"620","PID-MYC-REPRESS-PATHWAY"
"621","PID-HIF1-TFPATHWAY"
"622","PID-TAP63-PATHWAY"
"623","PID-EPHRINB-REV-PATHWAY"
"624","PID-BARD1-PATHWAY"
"625","PID-P53-REGULATION-PATHWAY"
"626","PID-TOLL-ENDOGENOUS-PATHWAY"
"627","PID-NCADHERIN-PATHWAY"
"628","PID-ANTHRAX-PATHWAY"
"629","PID-S1P-S1P2-PATHWAY"
"630","PID-RAS-PATHWAY"
"631","PID-MAPK-TRK-PATHWAY"
"632","PID-PI3K-PLC-TRK-PATHWAY"
"633","PID-CD8-TCR-DOWNSTREAM-PATHWAY"
"634","PID-EPHA2-FWD-PATHWAY"
"635","PID-LYMPH-ANGIOGENESIS-PATHWAY"
"636","PID-ALPHA-SYNUCLEIN-PATHWAY"
"637","PID-FGF-PATHWAY"
"638","PID-INTEGRIN-A4B1-PATHWAY"
"639","PID-RAC1-PATHWAY"
"640","PID-RB-1PATHWAY"
"641","PID-FAK-PATHWAY"
"642","PID-HNF3A-PATHWAY"
"643","PID-TGFBR-PATHWAY"
"644","PID-HES-HEY-PATHWAY"
"645","PID-IL12-STAT4-PATHWAY"
"646","REACTOME-GLYCOGEN-BREAKDOWN-GLYCOGENOLYSIS"
"647","REACTOME-TRANSLATION"
"648","REACTOME-PYRIMIDINE-CATABOLISM"
"649","REACTOME-RNA-POL-III-TRANSCRIPTION-INITIATION-FROM-TYPE-2-PROMOTER"
"650","REACTOME-INHIBITION-OF-THE-PROTEOLYTIC-ACTIVITY-OF-APC-C-REQUIRED-FOR-THE-ONSET-OF-ANAPHASE-BY-MITOTIC-SPINDLE-CHECKPOINT-COMPONENTS"
"651","REACTOME-PYRUVATE-METABOLISM-AND-CITRIC-ACID-TCA-CYCLE"
"652","REACTOME-EXTRINSIC-PATHWAY-FOR-APOPTOSIS"
"653","REACTOME-PTM-GAMMA-CARBOXYLATION-HYPUSINE-FORMATION-AND-ARYLSULFATASE-ACTIVATION"
"654","REACTOME-APOPTOTIC-CLEAVAGE-OF-CELLULAR-PROTEINS"
"655","REACTOME-RNA-POL-I-TRANSCRIPTION-TERMINATION"
"656","REACTOME-FORMATION-OF-THE-TERNARY-COMPLEX-AND-SUBSEQUENTLY-THE-43S-COMPLEX"
"657","REACTOME-ACTIVATION-OF-THE-PRE-REPLICATIVE-COMPLEX"
"658","REACTOME-PROCESSING-OF-INTRONLESS-PRE-MRNAS"
"659","REACTOME-GAP-JUNCTION-DEGRADATION"
"660","REACTOME-BASE-EXCISION-REPAIR"
"661","REACTOME-BILE-ACID-AND-BILE-SALT-METABOLISM"
"662","REACTOME-SYNTHESIS-OF-BILE-ACIDS-AND-BILE-SALTS-VIA-7ALPHA-HYDROXYCHOLESTEROL"
"663","REACTOME-RECYCLING-OF-BILE-ACIDS-AND-SALTS"
"664","REACTOME-SIGNALING-BY-RHO-GTPASES"
"665","REACTOME-SIGNALING-BY-WNT"
"666","REACTOME-METABOLISM-OF-NON-CODING-RNA"
"667","REACTOME-SYNTHESIS-OF-BILE-ACIDS-AND-BILE-SALTS-VIA-24-HYDROXYCHOLESTEROL"
"668","REACTOME-SYNTHESIS-OF-BILE-ACIDS-AND-BILE-SALTS"
"669","REACTOME-METABOLISM-OF-STEROID-HORMONES-AND-VITAMINS-A-AND-D"
"670","REACTOME-ANDROGEN-BIOSYNTHESIS"
"671","REACTOME-SIGNALLING-BY-NGF"
"672","REACTOME-CTNNB1-PHOSPHORYLATION-CASCADE"
"673","REACTOME-INSULIN-RECEPTOR-RECYCLING"
"674","REACTOME-COPI-MEDIATED-TRANSPORT"
"675","REACTOME-NEF-MEDIATED-DOWNREGULATION-OF-MHC-CLASS-I-COMPLEX-CELL-SURFACE-EXPRESSION"
"676","REACTOME-SIGNALING-BY-SCF-KIT"
"677","REACTOME-DEVELOPMENTAL-BIOLOGY"
"678","REACTOME-CROSS-PRESENTATION-OF-SOLUBLE-EXOGENOUS-ANTIGENS-ENDOSOMES"
"679","REACTOME-SIGNALING-BY-NODAL"
"680","REACTOME-DAG-AND-IP3-SIGNALING"
"681","REACTOME-SPRY-REGULATION-OF-FGF-SIGNALING"
"682","REACTOME-TCA-CYCLE-AND-RESPIRATORY-ELECTRON-TRANSPORT"
"683","REACTOME-BMAL1-CLOCK-NPAS2-ACTIVATES-CIRCADIAN-EXPRESSION"
"684","REACTOME-ANTIGEN-PROCESSING-CROSS-PRESENTATION"
"685","REACTOME-GROWTH-HORMONE-RECEPTOR-SIGNALING"
"686","REACTOME-TRIF-MEDIATED-TLR3-SIGNALING"
"687","REACTOME-CELL-CELL-COMMUNICATION"
"688","REACTOME-ABCA-TRANSPORTERS-IN-LIPID-HOMEOSTASIS"
"689","REACTOME-ENDOSOMAL-VACUOLAR-PATHWAY"
"690","REACTOME-TETRAHYDROBIOPTERIN-BH4-SYNTHESIS-RECYCLING-SALVAGE-AND-REGULATION"
"691","REACTOME-ER-PHAGOSOME-PATHWAY"
"692","REACTOME-MEIOSIS"
"693","REACTOME-NEGATIVE-REGULATION-OF-FGFR-SIGNALING"
"694","REACTOME-G0-AND-EARLY-G1"
"695","REACTOME-REGULATION-OF-KIT-SIGNALING"
"696","REACTOME-MEMBRANE-TRAFFICKING"
"697","REACTOME-NEF-MEDIATES-DOWN-MODULATION-OF-CELL-SURFACE-RECEPTORS-BY-RECRUITING-THEM-TO-CLATHRIN-ADAPTERS"
"698","REACTOME-IMMUNOREGULATORY-INTERACTIONS-BETWEEN-A-LYMPHOID-AND-A-NON-LYMPHOID-CELL"
"699","REACTOME-ACTIVATED-AMPK-STIMULATES-FATTY-ACID-OXIDATION-IN-MUSCLE"
"700","REACTOME-VITAMIN-B5-PANTOTHENATE-METABOLISM"
"701","REACTOME-BOTULINUM-NEUROTOXICITY"
"702","REACTOME-METABOLISM-OF-VITAMINS-AND-COFACTORS"
"703","REACTOME-TRANS-GOLGI-NETWORK-VESICLE-BUDDING"
"704","REACTOME-PROTEOLYTIC-CLEAVAGE-OF-SNARE-COMPLEX-PROTEINS"
"705","REACTOME-RESOLUTION-OF-AP-SITES-VIA-THE-MULTIPLE-NUCLEOTIDE-PATCH-REPLACEMENT-PATHWAY"
"706","REACTOME-GAMMA-CARBOXYLATION-TRANSPORT-AND-AMINO-TERMINAL-CLEAVAGE-OF-PROTEINS"
"707","REACTOME-IL-7-SIGNALING"
"708","REACTOME-CELL-CYCLE"
"709","REACTOME-SIGNALING-BY-ERBB4"
"710","REACTOME-ORC1-REMOVAL-FROM-CHROMATIN"
"711","REACTOME-O-LINKED-GLYCOSYLATION-OF-MUCINS"
"712","REACTOME-SULFUR-AMINO-ACID-METABOLISM"
"713","REACTOME-DOWNREGULATION-OF-ERBB2-ERBB3-SIGNALING"
"714","REACTOME-ANTIVIRAL-MECHANISM-BY-IFN-STIMULATED-GENES"
"715","REACTOME-PROLACTIN-RECEPTOR-SIGNALING"
"716","REACTOME-SIGNALING-BY-ERBB2"
"717","REACTOME-SPHINGOLIPID-DE-NOVO-BIOSYNTHESIS"
"718","REACTOME-TERMINATION-OF-O-GLYCAN-BIOSYNTHESIS"
"719","REACTOME-DEFENSINS"
"720","REACTOME-SIGNALING-BY-CONSTITUTIVELY-ACTIVE-EGFR"
"721","REACTOME-GRB2-EVENTS-IN-ERBB2-SIGNALING"
"722","REACTOME-SIGNALING-BY-EGFR-IN-CANCER"
"723","REACTOME-MEMBRANE-BINDING-AND-TARGETTING-OF-GAG-PROTEINS"
"724","REACTOME-BETA-DEFENSINS"
"725","REACTOME-SRP-DEPENDENT-COTRANSLATIONAL-PROTEIN-TARGETING-TO-MEMBRANE"
"726","REACTOME-PI3K-EVENTS-IN-ERBB4-SIGNALING"
"727","REACTOME-SHC1-EVENTS-IN-ERBB4-SIGNALING"
"728","REACTOME-PI3K-EVENTS-IN-ERBB2-SIGNALING"
"729","REACTOME-NUCLEAR-SIGNALING-BY-ERBB4"
"730","REACTOME-GLYCOSPHINGOLIPID-METABOLISM"
"731","REACTOME-PPARA-ACTIVATES-GENE-EXPRESSION"
"732","REACTOME-ASSOCIATION-OF-LICENSING-FACTORS-WITH-THE-PRE-REPLICATIVE-COMPLEX"
"733","REACTOME-RIP-MEDIATED-NFKB-ACTIVATION-VIA-DAI"
"734","REACTOME-PRE-NOTCH-TRANSCRIPTION-AND-TRANSLATION"
"735","REACTOME-DEGRADATION-OF-THE-EXTRACELLULAR-MATRIX"
"736","REACTOME-MITOCHONDRIAL-PROTEIN-IMPORT"
"737","REACTOME-SIGNALING-BY-HIPPO"
"738","REACTOME-ACTIVATED-NOTCH1-TRANSMITS-SIGNAL-TO-THE-NUCLEUS"
"739","REACTOME-TRAFFICKING-AND-PROCESSING-OF-ENDOSOMAL-TLR"
"740","REACTOME-SIGNALING-BY-NOTCH4"
"741","REACTOME-DOWNSTREAM-SIGNALING-EVENTS-OF-B-CELL-RECEPTOR-BCR"
"742","REACTOME-ACTIVATION-OF-NF-KAPPAB-IN-B-CELLS"
"743","REACTOME-RORA-ACTIVATES-CIRCADIAN-EXPRESSION"
"744","REACTOME-ANTIGEN-ACTIVATES-B-CELL-RECEPTOR-LEADING-TO-GENERATION-OF-SECOND-MESSENGERS"
"745","REACTOME-REGULATION-OF-COMPLEMENT-CASCADE"
"746","REACTOME-YAP1-AND-WWTR1-TAZ-STIMULATED-GENE-EXPRESSION"
"747","REACTOME-SIGNALING-BY-NOTCH2"
"748","REACTOME-PRE-NOTCH-EXPRESSION-AND-PROCESSING"
"749","REACTOME-SIGNALING-BY-THE-B-CELL-RECEPTOR-BCR"
"750","REACTOME-EXTRACELLULAR-MATRIX-ORGANIZATION"
"751","REACTOME-NOTCH1-INTRACELLULAR-DOMAIN-REGULATES-TRANSCRIPTION"
"752","REACTOME-CIRCADIAN-REPRESSION-OF-EXPRESSION-BY-REV-ERBA"
"753","REACTOME-PRE-NOTCH-PROCESSING-IN-GOLGI"
"754","REACTOME-SIGNALING-BY-NOTCH1"
"755","REACTOME-SIGNALING-BY-NOTCH3"
"756","REACTOME-TRIGLYCERIDE-BIOSYNTHESIS"
"757","REACTOME-INSULIN-RECEPTOR-SIGNALLING-CASCADE"
"758","REACTOME-ARMS-MEDIATED-ACTIVATION"
"759","REACTOME-PROLONGED-ERK-ACTIVATION-EVENTS"
"760","REACTOME-SIGNALLING-TO-RAS"
"761","REACTOME-SIGNALING-BY-BMP"
"762","REACTOME-CELL-SURFACE-INTERACTIONS-AT-THE-VASCULAR-WALL"
"763","REACTOME-NGF-SIGNALLING-VIA-TRKA-FROM-THE-PLASMA-MEMBRANE"
"764","REACTOME-SIGNALLING-TO-ERKS"
"765","REACTOME-P38MAPK-EVENTS"
"766","REACTOME-ACYL-CHAIN-REMODELLING-OF-PI"
"767","REACTOME-TGF-BETA-RECEPTOR-SIGNALING-IN-EMT-EPITHELIAL-TO-MESENCHYMAL-TRANSITION"
"768","REACTOME-DOWNREGULATION-OF-TGF-BETA-RECEPTOR-SIGNALING"
"769","REACTOME-COLLAGEN-FORMATION"
"770","REACTOME-SMAD2-SMAD3-SMAD4-HETEROTRIMER-REGULATES-TRANSCRIPTION"
"771","REACTOME-SIGNALING-BY-FGFR-IN-DISEASE"
"772","REACTOME-HS-GAG-DEGRADATION"
"773","REACTOME-SYNTHESIS-OF-PIPS-AT-THE-EARLY-ENDOSOME-MEMBRANE"
"774","REACTOME-SIGNALLING-TO-P38-VIA-RIT-AND-RIN"
"775","REACTOME-P53-INDEPENDENT-G1-S-DNA-DAMAGE-CHECKPOINT"
"776","REACTOME-REGULATION-OF-HYPOXIA-INDUCIBLE-FACTOR-HIF-BY-OXYGEN"
"777","REACTOME-ACYL-CHAIN-REMODELLING-OF-PC"
"778","REACTOME-SYNTHESIS-OF-PIPS-AT-THE-GOLGI-MEMBRANE"
"779","REACTOME-TGF-BETA-RECEPTOR-SIGNALING-ACTIVATES-SMADS"
"780","REACTOME-ACTIVATED-POINT-MUTANTS-OF-FGFR2"
"781","REACTOME-PHOSPHOLIPID-METABOLISM"
"782","REACTOME-CS-DS-DEGRADATION"
"783","REACTOME-SYNTHESIS-OF-PA"
"784","REACTOME-OXYGEN-DEPENDENT-PROLINE-HYDROXYLATION-OF-HYPOXIA-INDUCIBLE-FACTOR-ALPHA"
"785","REACTOME-SYNTHESIS-OF-PIPS-AT-THE-LATE-ENDOSOME-MEMBRANE"
"786","REACTOME-SYNTHESIS-OF-PE"
"787","REACTOME-GASTRIN-CREB-SIGNALLING-PATHWAY-VIA-PKC-AND-MAPK"
"788","REACTOME-CHONDROITIN-SULFATE-BIOSYNTHESIS"
"789","REACTOME-HYALURONAN-UPTAKE-AND-DEGRADATION"
"790","REACTOME-SIGNALING-BY-FGFR1-MUTANTS"
"791","REACTOME-SYNTHESIS-OF-PIPS-AT-THE-PLASMA-MEMBRANE"
"792","REACTOME-THE-ACTIVATION-OF-ARYLSULFATASES"
"793","REACTOME-TRANSCRIPTIONAL-ACTIVITY-OF-SMAD2-SMAD3-SMAD4-HETEROTRIMER"
"794","REACTOME-HYALURONAN-METABOLISM"
"795","REACTOME-DOWNREGULATION-OF-SMAD2-3-SMAD4-TRANSCRIPTIONAL-ACTIVITY"
"796","REACTOME-KERATAN-SULFATE-BIOSYNTHESIS"
"797","REACTOME-REVERSIBLE-HYDRATION-OF-CARBON-DIOXIDE"
"798","REACTOME-SIGNALING-BY-FGFR1-FUSION-MUTANTS"
"799","REACTOME-ALPHA-LINOLENIC-ACID-ALA-METABOLISM"
"800","REACTOME-SIGNALING-BY-ACTIVATED-POINT-MUTANTS-OF-FGFR1"
"801","REACTOME-PI-METABOLISM"
"802","REACTOME-ABACAVIR-TRANSPORT-AND-METABOLISM"
"803","REACTOME-CHONDROITIN-SULFATE-DERMATAN-SULFATE-METABOLISM"
"804","REACTOME-LATENT-INFECTION-OF-HOMO-SAPIENS-WITH-MYCOBACTERIUM-TUBERCULOSIS"
"805","REACTOME-SYNTHESIS-OF-PC"
"806","REACTOME-HS-GAG-BIOSYNTHESIS"
"807","REACTOME-SIGNALING-BY-FGFR3-MUTANTS"
"808","REACTOME-KERATAN-SULFATE-KERATIN-METABOLISM"
"809","REACTOME-APOPTOSIS-INDUCED-DNA-FRAGMENTATION"
"810","REACTOME-KERATAN-SULFATE-DEGRADATION"
"811","REACTOME-HEPARAN-SULFATE-HEPARIN-HS-GAG-METABOLISM"
"812","REACTOME-GLYCOSAMINOGLYCAN-METABOLISM"
"813","REACTOME-ACYL-CHAIN-REMODELLING-OF-PG"
"814","REACTOME-ACYL-CHAIN-REMODELLING-OF-PE"
"815","REACTOME-ACYL-CHAIN-REMODELLING-OF-PS"
"816","REACTOME-SIGNALING-BY-FGFR-MUTANTS"
"817","REACTOME-MHC-CLASS-II-ANTIGEN-PRESENTATION"
"818","REACTOME-GLYCEROPHOSPHOLIPID-BIOSYNTHESIS"
"819","REACTOME-A-TETRASACCHARIDE-LINKER-SEQUENCE-IS-REQUIRED-FOR-GAG-SYNTHESIS"
"820","REACTOME-CDK-MEDIATED-PHOSPHORYLATION-AND-REMOVAL-OF-CDC6"
"821","REACTOME-PLATELET-ADHESION-TO-EXPOSED-COLLAGEN"
"822","REACTOME-VEGF-LIGAND-RECEPTOR-INTERACTIONS"
"823","REACTOME-ENOS-ACTIVATION-AND-REGULATION"
"824","REACTOME-MICRORNA-MIRNA-BIOGENESIS"
"825","REACTOME-NUCLEAR-EVENTS-KINASE-AND-TRANSCRIPTION-FACTOR-ACTIVATION"
"826","REACTOME-RETROGRADE-NEUROTROPHIN-SIGNALLING"
"827","REACTOME-ERKS-ARE-INACTIVATED"
"828","REACTOME-NEGATIVE-REGULATION-OF-THE-PI3K-AKT-NETWORK"
"829","REACTOME-PI3K-AKT-ACTIVATION"
"830","REACTOME-REGULATORY-RNA-PATHWAYS"
"831","REACTOME-EGFR-DOWNREGULATION"
"832","REACTOME-PROCESSING-OF-CAPPED-INTRON-CONTAINING-PRE-MRNA"
"833","REACTOME-PECAM1-INTERACTIONS"
"834","REACTOME-TCR-SIGNALING"
"835","REACTOME-REGULATION-OF-PYRUVATE-DEHYDROGENASE-PDH-COMPLEX"
"836","REACTOME-DOWNSTREAM-TCR-SIGNALING"
"837","REACTOME-BASIGIN-INTERACTIONS"
"838","REACTOME-AKT-PHOSPHORYLATES-TARGETS-IN-THE-CYTOSOL"
"839","REACTOME-GAB1-SIGNALOSOME"
"840","REACTOME-SHC1-EVENTS-IN-EGFR-SIGNALING"
"841","REACTOME-ACTIVATION-OF-THE-MRNA-UPON-BINDING-OF-THE-CAP-BINDING-COMPLEX-AND-EIFS-AND-SUBSEQUENT-BINDING-TO-43S"
"842","REACTOME-PHOSPHORYLATION-OF-CD3-AND-TCR-ZETA-CHAINS"
"843","REACTOME-GLUTAMATE-NEUROTRANSMITTER-RELEASE-CYCLE"
"844","REACTOME-TRANSLOCATION-OF-ZAP-70-TO-IMMUNOLOGICAL-SYNAPSE"
"845","REACTOME-ERK-MAPK-TARGETS"
"846","REACTOME-TIE2-SIGNALING"
"847","REACTOME-GENERATION-OF-SECOND-MESSENGER-MOLECULES"
"848","REACTOME-GENERIC-TRANSCRIPTION-PATHWAY"
"849","REACTOME-RESPONSE-TO-ELEVATED-PLATELET-CYTOSOLIC-CA2-"
"850","REACTOME-TRANSPORT-OF-MATURE-TRANSCRIPT-TO-CYTOPLASM"
"851","REACTOME-METABOLISM-OF-AMINO-ACIDS-AND-DERIVATIVES"
"852","REACTOME-RNA-POL-I-TRANSCRIPTION"
"853","REACTOME-FATTY-ACYL-COA-BIOSYNTHESIS"
"854","REACTOME-E2F-ENABLED-INHIBITION-OF-PRE-REPLICATION-COMPLEX-FORMATION"
"855","REACTOME-P75NTR-RECRUITS-SIGNALLING-COMPLEXES"
"856","REACTOME-BIOLOGICAL-OXIDATIONS"
"857","REACTOME-REGULATED-PROTEOLYSIS-OF-P75NTR"
"858","REACTOME-TRANSMISSION-ACROSS-CHEMICAL-SYNAPSES"
"859","REACTOME-P75NTR-SIGNALS-VIA-NFKB"
"860","REACTOME-CASPASE-MEDIATED-CLEAVAGE-OF-CYTOSKELETAL-PROTEINS"
"861","REACTOME-XENOBIOTICS"
"862","REACTOME-INTEGRIN-CELL-SURFACE-INTERACTIONS"
"863","REACTOME-REGULATION-OF-ORNITHINE-DECARBOXYLASE-ODC"
"864","REACTOME-CYTOCHROME-P450-ARRANGED-BY-SUBSTRATE-TYPE"
"865","REACTOME-BASE-FREE-SUGAR-PHOSPHATE-REMOVAL-VIA-THE-SINGLE-NUCLEOTIDE-REPLACEMENT-PATHWAY"
"866","REACTOME-APOPTOTIC-CLEAVAGE-OF-CELL-ADHESION-PROTEINS"
"867","REACTOME-HDL-MEDIATED-LIPID-TRANSPORT"
"868","REACTOME-NRAGE-SIGNALS-DEATH-THROUGH-JNK"
"869","REACTOME-SLBP-DEPENDENT-PROCESSING-OF-REPLICATION-DEPENDENT-HISTONE-PRE-MRNAS"
"870","REACTOME-NRIF-SIGNALS-CELL-DEATH-FROM-THE-NUCLEUS"
"871","REACTOME-REGULATION-OF-APOPTOSIS"
"872","REACTOME-RNA-POL-II-TRANSCRIPTION"
"873","REACTOME-NEURONAL-SYSTEM"
"874","REACTOME-NFKB-IS-ACTIVATED-AND-SIGNALS-SURVIVAL"
"875","REACTOME-REGULATION-OF-BETA-CELL-DEVELOPMENT"
"876","REACTOME-PHASE1-FUNCTIONALIZATION-OF-COMPOUNDS"
"877","REACTOME-RNA-POL-III-TRANSCRIPTION"
"878","REACTOME-CELL-DEATH-SIGNALLING-VIA-NRAGE-NRIF-AND-NADE"
"879","REACTOME-NEUROTRANSMITTER-RELEASE-CYCLE"
"880","REACTOME-P75-NTR-RECEPTOR-MEDIATED-SIGNALLING"
"881","REACTOME-AMINO-ACID-TRANSPORT-ACROSS-THE-PLASMA-MEMBRANE"
"882","REACTOME-ENDOGENOUS-STEROLS"
"883","REACTOME-REGULATION-OF-GENE-EXPRESSION-IN-BETA-CELLS"
"884","REACTOME-GLYCOLYSIS"
"885","REACTOME-PROCESSIVE-SYNTHESIS-ON-THE-LAGGING-STRAND"
"886","REACTOME-PEPTIDE-CHAIN-ELONGATION"
"887","REACTOME-COMMON-PATHWAY"
"888","REACTOME-MRNA-CAPPING"
"889","REACTOME-MITOCHONDRIAL-FATTY-ACID-BETA-OXIDATION"
"890","REACTOME-SIGNALING-BY-GPCR"
"891","REACTOME-PEPTIDE-LIGAND-BINDING-RECEPTORS"
"892","REACTOME-METABOLISM-OF-POLYAMINES"
"893","REACTOME-CLASS-A1-RHODOPSIN-LIKE-RECEPTORS"
"894","REACTOME-NOTCH-HLH-TRANSCRIPTION-PATHWAY"
"895","REACTOME-INTEGRATION-OF-ENERGY-METABOLISM"
"896","REACTOME-CELL-CYCLE-MITOTIC"
"897","REACTOME-GLUCONEOGENESIS"
"898","REACTOME-DOPAMINE-NEUROTRANSMITTER-RELEASE-CYCLE"
"899","REACTOME-OPIOID-SIGNALLING"
"900","REACTOME-RECRUITMENT-OF-MITOTIC-CENTROSOME-PROTEINS-AND-COMPLEXES"
"901","REACTOME-MITOCHONDRIAL-TRNA-AMINOACYLATION"
"902","REACTOME-CYTOSOLIC-TRNA-AMINOACYLATION"
"903","REACTOME-CA-DEPENDENT-EVENTS"
"904","REACTOME-ACETYLCHOLINE-NEUROTRANSMITTER-RELEASE-CYCLE"
"905","REACTOME-ADENYLATE-CYCLASE-ACTIVATING-PATHWAY"
"906","REACTOME-ADENYLATE-CYCLASE-INHIBITORY-PATHWAY"
"907","REACTOME-DARPP-32-EVENTS"
"908","REACTOME-CHEMOKINE-RECEPTORS-BIND-CHEMOKINES"
"909","REACTOME-LOSS-OF-NLP-FROM-MITOTIC-CENTROSOMES"
"910","REACTOME-NEUROTRANSMITTER-RECEPTOR-BINDING-AND-DOWNSTREAM-TRANSMISSION-IN-THE-POSTSYNAPTIC-CELL"
"911","REACTOME-CELL-CYCLE-CHECKPOINTS"
"912","REACTOME-DIABETES-PATHWAYS"
"913","REACTOME-P130CAS-LINKAGE-TO-MAPK-SIGNALING-FOR-INTEGRINS"
"914","REACTOME-GLYCOPROTEIN-HORMONES"
"915","REACTOME-NOREPINEPHRINE-NEUROTRANSMITTER-RELEASE-CYCLE"
"916","REACTOME-PLC-BETA-MEDIATED-EVENTS"
"917","REACTOME-REGULATION-OF-INSULIN-LIKE-GROWTH-FACTOR-IGF-ACTIVITY-BY-INSULIN-LIKE-GROWTH-FACTOR-BINDING-PROTEINS-IGFBPS"
"918","REACTOME-GRB2-SOS-PROVIDES-LINKAGE-TO-MAPK-SIGNALING-FOR-INTERGRINS-"
"919","REACTOME-PEPTIDE-HORMONE-BIOSYNTHESIS"
"920","REACTOME-G-PROTEIN-ACTIVATION"
"921","REACTOME-ACETYLCHOLINE-BINDING-AND-DOWNSTREAM-EVENTS"
"922","REACTOME-ABC-FAMILY-PROTEINS-MEDIATED-TRANSPORT"
"923","REACTOME-TRNA-AMINOACYLATION"
"924","REACTOME-OLFACTORY-SIGNALING-PATHWAY"
"925","REACTOME-STEROID-HORMONES"
"926","REACTOME-PKA-MEDIATED-PHOSPHORYLATION-OF-CREB"
"927","REACTOME-RECRUITMENT-OF-NUMA-TO-MITOTIC-CENTROSOMES"
"928","REACTOME-AMINE-DERIVED-HORMONES"
"929","REACTOME-TRANSMEMBRANE-TRANSPORT-OF-SMALL-MOLECULES"
"930","REACTOME-INTEGRIN-ALPHAIIB-BETA3-SIGNALING"
